id,glo_food_type_id,name ,for_loss,for_maintain,size,cuisine,quantity,calarie,serving,weight,totaldietaryfibre,fat,protein,carbohydrates,carb_type,glycemic_index,carb_perc,fat_perc,protein_perc,cholestrol,sodium,calcium,iron,sugar,vitaminc,insolubledietaryfibre,insolublefibre,solubledietaryfibre,totaldietaryfibrebackup,totalmonounsaturatedfattyacids,totalpolyunsaturatedfattyacids,totalsaturatedfattyacids,totalsaturatedfattyacidsbackup,totaltransfat,high_on_which_macronutrient,raw,dish,m1,m2,m3,m4,m5_loss,m5_gain,m5_stable,summer,winter,autumn,dessert,snaks,nuts,drink,salad,yogurt,solid_meal,fruit,pulses,non_veg_gravy_items,grains_cereals,vegetable,dairy,poultary,seafood,pork,meat,lamb_mutton,beef,other_meat,egg,pulse,cereal_grains,wheat,fruits,vegetables,oils_and_fats,sugars,nut,diabetes,hyper_tension,osteoporosis,lactose_intolerance,gluten_intolerance,anaemia,hypothyroidism,pcod,reciepe,image_name,status_id
298,0,Chicken Lollipop,1,0,Piece,Generic,1,190.68,1,80,2.51,11.67,13.56,8.47,0,0,0,0,0,32.9,1163.74,66.27,1.61,0,6.84,0,0,0,0,0.74,0.36,8.04,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,,356.jpg,1
299,0,Chicken Manchow Soup,1,0,Bowl,Generic,1,44,1,150,0.8,1.59,2.01,5.35,0,0,0,0,0,3.28,429.26,12.72,0.46,0,8.64,0,0,0,0,0.57,0.34,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,,357.jpg,1
300,0,Chicken Masala,1,0,Katori,Generic,1,202.61,1,125,2.15,10.12,21.57,6.57,0,0,0,0,0,71.87,362.1,84.01,0.73,0,11.38,0,0,0,2.1,0.06,0.06,10.95,0.02,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,359.jpg,1
301,0,Chicken Meatballs,0,0,Katori,Generic,1,198.32,1,140,1.44,9.89,12.75,14.61,0,0,0,0,0,36.4,1197.81,78.94,1.18,0.03,4.23,0,0,0,0,0.12,0.25,9.1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,360.jpg,1
302,0,Chicken Momos,1,0,Pieces,Generic,2,194.34,1,100,1.24,2,15.6,27.7,0,0,0,0,0,37.71,212.93,20.13,1.52,0,2.37,0,0,0,0,0.48,0.4,0.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,,361.jpg,1
303,0,Chicken Noodle Soup,1,0,Bowl,Generic,1,183.98,1,150,0.84,5.32,9.9,23.77,0,0,0,0,0,49.54,124.32,27.23,1.29,0,2.37,0,0,0,0,2.27,0.86,1.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,363.jpg,1
304,0,Chicken Pakora,0,0,Pieces,Generic,2,131.49,1,80,1.35,4.21,16.71,7.1,0,0,0,0,0,84.06,263.08,43.06,0.9,0,1.51,0,0,0,0,0.08,0.07,4.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,365.jpg,1
305,0,Chicken Pasta,0,0,Katori,Generic,1,293.04,1,150,2.18,11.42,12.84,34.26,0,0,0,0,0,32.66,705.25,118.97,1.29,0,33.21,0,0,0,2.7,2.96,1.44,2.86,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,,366.jpg,1
306,0,Chicken Patiala,1,0,Katori,Generic,1,134.71,1,150,1.61,2.44,22.8,5.83,0,0,0,0,0,76.26,259.17,50.73,0.46,0.02,4.08,0,0,0,0,0.08,0.06,4.98,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,,367.jpg,1
307,0,Chicken Pulao,1,0,Katori,Generic,1,144.75,1,125,1.38,3,5.88,23.75,0,0,0,0,0,11.5,209.25,31,0.5,0,11.25,0,0,0,1.75,0,0,2.75,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,368.jpg,1
308,0,Chicken Risotto,0,0,Katori,Generic,1,437.2,1,150,4.7,20.44,37.84,22.89,0,0,0,0,0,24.19,1490.66,50.47,4.66,0,0.71,0,0,0,0,2.4,0.49,1.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,,369.jpg,1
309,0,Chicken Rogan Josh,0,0,Katori,Generic,1,111.38,1,125,1.49,4.42,13.95,4.35,0,0,0,0,0,45.9,123.32,60.87,0.68,0,9.64,0,0,0,0,0.01,0.04,5.23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1479218608_353.jpg,1
310,0,Chicken Samosa,0,0,Piece,Generic,1,165.92,1,65,0.46,11.19,9.56,6.73,0,0,0,0,0,30.76,146.83,18.28,0.47,0,0.71,0,0,0,0,0,0,10.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,371.jpg,1
311,0,chicken Seekh Kabab,1,0,Pieces,Generic,2,93.35,1,80,0.18,1.24,19.4,1.19,0,0,0,0,0,65.64,242.87,24.58,0.31,0,2.32,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,372.jpg,1
312,0,Chicken Seekh Kebab Curry,1,0,Katori,Generic,1,204.71,1,150,9.35,8.67,9.57,24.81,0,0,0,0,0,18.58,1050.14,158.53,3.52,0,28.21,0,0,0,0,0.35,0.87,6.58,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,,373.jpg,1
313,0,Chicken Shami Kabab,1,0,Pieces,Generic,2,191.65,1,100,4.03,7.17,13.4,18.46,0,0,0,0,0,55.31,451.63,43.53,2.1,0,2.06,0,0,0,0,2.5,1.18,1.32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,,374.jpg,1
314,0,Chicken Shawarma,0,0,Piece,Generic,1,358.44,1,150,4,18.95,15.18,32.96,0,0,0,0,0,32.43,742.38,94.34,2.91,0,24.74,0,0,0,0,6.47,6.07,3.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,375.jpg,1
315,0,Chicken Shawarma With Mayonnaise,0,0,Piece,Generic,1,321.9,1,200,5.19,12.72,13.6,40.03,0,0,0,0,0,24.41,735.29,95.14,2.76,0,19.08,0,0,0,0,4.35,3.88,2.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,376.jpg,1
316,0,Chicken Soup,1,0,Bowl,Generic,1,270.11,1,150,5.05,5.66,34.87,18.91,0,0,0,0,0,22.72,396.01,27.23,0.8,0,4.64,0,0,0,0,0.27,0.22,0.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,,378.jpg,1
317,0,Chicken Soup With Cabbage And Broccoli,1,0,Bowl,Generic,1,55.08,1,150,1.24,1.11,6.95,4.23,0,0,0,0,0,21.18,371.16,29.85,0.82,0,14.8,0,0,0,0,0.25,0.21,0.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,,379.jpg,1
318,0,Chicken Spring Rolls,0,0,Piece,Generic,1,430.2,1,150,1.2,25.2,24,26.85,0,0,0,0,0,101.85,270.15,84.15,1.35,0,3.9,0,0,0,0.3,0,0,22.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,380.jpg,1
319,0,Chicken Stir Fry,0,0,Piece,Generic,1,571.84,1,150,2.15,27.44,46.45,32.34,0,0,0,0,0,141.15,933.2,64.77,3.64,0,9.05,0,0,0,0,10.98,6.32,5.74,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,,381.jpg,1
320,0,Chicken Sweet Corn Soup,1,0,Bowl,Generic,1,58.5,1,150,1.01,0.71,5.4,9.02,0,0,0,0,0,13.76,233.87,10.2,0.28,0,2.6,0,0,0,0,0.19,0.23,0.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,,382.jpg,1
321,0,"Chicken Tikka Masala, Gravy",1,0,Katori,Generic,1,203.03,1,150,1.38,15.23,10.33,5.55,0,0,0,0,0,63.61,700.48,82.1,0.97,0.13,16.23,0,0,0,0,5.93,1.98,7.01,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,,385.jpg,1
322,0,Chicken Tikka Roll,1,0,Piece,Generic,1,328.52,1,160,2.51,22.98,12.72,18.18,0,0,0,0,0,78.51,409.85,56.92,1.28,0.68,27.43,0,0,0,0,8.42,5.37,8.85,0,0.05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,,386.jpg,1
323,0,Chicken With Vegetables Soup,1,0,Bowl,Generic,1,129.02,1,250,1.55,6.58,8.18,9.39,0,0,0,0,0,43.59,140.95,40.2,1.71,0,9.56,0,0,0,0,2.5,0.71,3.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,1483794605_323.jpg,1
324,0,Chicken Sandwich,1,0,Piece,Generic,1,143.58,1,60,2.82,6,9.6,12.9,0,0,0,0,0,21.48,270.78,204.96,1.5,0,0,0,0,0,2.58,0.96,2.46,1.86,1.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,,1483709085_324.jpg,1
325,0,Chicken Wings,1,0,Pieces,Generic,2,141.1,1,60,0.1,6.51,8.2,11.96,0,0,0,0,0,31.29,702.79,9.67,0.66,1.13,0.3,0,0,0,0,2.58,1.38,1.82,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,,390.jpg,1
326,0,Chicken with Spicy Onions,1,0,Katori,Generic,1,244.57,1,150,1.63,8.37,38.14,4.43,0,0,0,0,0,136.45,129.34,101.69,0.68,0,25.12,0,0,0,1.62,0.65,0.08,11.66,1.38,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,,1479218883_373.jpg,1
327,0,Chicken Wrap,1,0,Piece,Generic,1,164.05,1,130,1.36,3.58,11.55,21.58,0,0,0,0,0,31.3,640.81,48.99,1.07,0,14.75,0,0,0,0,0.66,1.32,1.68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,,1479218655_374.jpg,1
328,0,ChickPea Salad,1,0,Bowl,Generic,1,194.7,1,150,6.75,8.4,6.3,24.45,0,0,0,0,0,0,449.55,93.75,2.1,0,15.15,0,0,0,16.95,0.45,0.75,5.4,0.45,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,393.jpg,1
329,0,Chickpeas Chaat without oil,1,0,Katori,Generic,1,242.89,1,150,11.03,3.63,13.5,40.62,0,0,0,0,0,0,1047.98,4.75,0.12,7.14,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,,394.jpg,1
330,0,Chikki,0,0,Piece,Generic,1,144.75,1,30,1.65,6.03,3.81,18.84,0,0,0,0,0,0,0,15.3,0.39,0,0,0,0,0,1.65,0,0,1.02,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,,395.jpg,1
331,0,Chiku and Banana Milk Shake,0,0,Glass,Generic,1,208.2,1,250,4.55,7.67,6.28,28.66,0,0,0,0,0,33.21,142.82,226.29,0.93,0,8.15,0,0,0,0,0,0,8.14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,,396.jpg,1
332,0,Chiku Shake,0,0,Glass,Generic,1,205.15,1,250,8.73,7.69,5.88,28.24,0,0,0,0,0,31.56,125.99,222.21,1.34,0,8.13,0,0,0,0,0,0,7.79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,,397.jpg,1
333,0,Chilli Baby Corn,1,0,Katori,Generic,1,125.52,1,150,2.15,8.19,3.04,9.68,0,0,0,0,0,0,756.88,13.07,0.51,0.06,5.93,0,0,0,0,0.01,0.01,6.67,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,,398.jpg,1
334,0,Chilli Cheese Toast,0,0,Pieces,Generic,2,118.94,1,50,2.04,4.41,6.35,13.42,0,0,0,0,0,14.25,113.87,101.42,0.73,0,13.34,0,0,0,0,1.19,0.14,2.56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,,400.jpg,1
335,0,Chilli Chicken Garlic Noodles,1,0,Katori,Generic,1,234.37,1,150,2.23,6.84,4.12,39.39,0,0,0,0,0,4.42,1202.45,43.31,1.94,0,48.08,0,0,0,0,0.74,0.45,4.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,,401.jpg,1
336,0,Chilli Fish,1,0,Katori,Generic,1,238.32,1,150,0.7,13.51,13.26,15.45,0,0,0,0,0,32.23,1079.26,75.2,0.64,0.09,2.52,0,0,0,0,6.58,4.01,3.2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,,402.jpg,1
337,0,Chilli Garlic Noodles,1,0,Katori,Generic,1,260.52,1,150,3.08,19.18,3.46,20,0,0,0,0,0,0,1062.48,36.86,2.68,0,12.25,0,0,0,0,1.95,4.41,10.91,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,,1479218925_384.jpg,1
338,0,Chilli Paneer,1,0,Katori,Generic,1,252.9,1,150,1.8,18.9,10.8,10.35,0,0,0,0,0,8.25,1357.65,136.5,0.75,0,10.95,0,0,0,1.8,0,0,8.25,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,,405.jpg,1
339,0,Chilli Soyabean,1,0,Katori,Generic,1,358,1,150,2.16,22.71,19.41,18.39,0,0,0,0,0,0,2964.79,204.46,7.77,0.13,47.1,0,0,0,0,0.01,0.01,19.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,,406.jpg,1
340,\N,Chilli Chicken Gravy,0,0,Katori,Generic,1,144.1,1,150,1.58,4.48,18.88,7.34,0,0,0,0,0,60.8,471.55,38.45,0.75,0.03,19.3,0,0,0,0,1.87,1.25,3.69,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,,1483794660_340.jpg,1
341,0,Chocolate Biscuit,0,0,Pieces,Generic,2,180.83,1,40,1.01,7.88,3.28,24.81,0,0,0,0,0,25.58,151.87,71.73,0.86,0,0.05,0,0,0,0.39,1.61,0.23,4.18,4.12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,,411.jpg,1
342,0,Chocolate Brownie,0,0,Piece,Generic,1,192.51,1,40,0.83,8.24,3.06,26.71,0,0,0,0,0,46.26,106.14,68.13,0.79,0,0,0,0,0,0.7,1.88,0.27,4.79,4.54,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,,412.jpg,1
343,0,Chocolate Burfi,0,0,Piece,Generic,1,330.61,1,60,0.06,15.67,11.63,35.75,0,0,0,0,0,19.39,8.69,554.13,0.05,0,3.45,0,0,0,0.06,0.02,0,0.4,0.04,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,,413.jpg,1
344,0,Chocolate Cake,0,0,Piece,Generic,1,184.03,1,40,0.49,10.26,2.89,20.57,0,0,0,0,0,56.23,154.94,57.54,0.66,0,0.06,0,0,0,0.22,2.31,0.33,6.05,5.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,,414.jpg,1
345,0,Chocolate Donut,0,0,Piece,Generic,1,270,1,100,1,15,0,31,0,0,0,0,0,0,340,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,,416.jpg,1
346,0,Chocolate Ice cream,0,0,Scoop,Generic,1,56.01,1,30,0.11,2.57,0,7.05,0,0,0,0,0,9.03,28.61,40.51,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,1479218954_394.jpg,1
347,0,Chocolate Mousse,0,0,Cup,Generic,1,468.75,1,250,2.75,24.5,0,49.5,0,0,0,0,0,41,66,134.25,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,418.jpg,1
348,0,Chocolate Pastry,0,0,Piece,Generic,1,115.92,1,45,0.3,4.1,0,16.31,0,0,0,0,0,65.93,21.62,37.55,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,419.jpg,1
349,0,Chole Chaat,1,0,Katori,Generic,1,266.33,1,150,12.63,5.52,13.16,42.52,0,0,0,0,0,0,3305.09,121.02,4.76,0,17.31,0,0,0,12.31,0,0,1.53,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1483709146_349.jpg,1
350,0,Cholia Ki Sabji,1,0,Katori,Generic,1,240,1,150,11.4,3.9,13.35,41.1,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,421.jpg,1
351,0,Chowmein,0,0,Katori,Generic,1,292.8,1,150,1.95,4.35,1.05,61.35,0,0,0,0,0,0,894,43.8,1.95,0,27.6,0,0,0,3.6,0,0,3.75,1.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,,1483769348_351.jpg,1
352,0,Cinnamon Milk Tea,1,0,Teacup,Generic,1,72.33,1,180,0.3,3.19,3.06,7.85,0,0,0,0,0,14.78,60.57,96.71,0.16,0,1.56,0,0,0,0,0,0,3.58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,,423.jpg,1
353,0,Cinnamon Milk Tea(No Sugar),1,0,Teacup,Generic,1,602.6,1,180,11.78,0,0,155.68,0,0,0,0,0,0,1.56,1.56,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,,1483769644_353.jpg,1
354,0,Classic Vegetarian Pizza,0,0,Piece,Generic,1,106.63,1,70,1.65,4.33,4.09,13.4,0,0,0,0,0,6.31,325.13,64.51,1.08,0,14.94,0,0,0,1.27,0.6,0.12,2.99,1.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,,426.jpg,1
355,0,Clear Chicken Soup,1,0,Bowl,Generic,1,109.24,1,150,2.3,5.96,11.16,2.7,0,0,0,0,0,0,474.07,36.1,1.7,0,5.91,0,0,0,0,1.26,3.36,0.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,427.jpg,1
356,0,Clear Mushroom Soup,1,0,Bowl,Generic,1,63.1,1,150,0.61,3.97,3.14,3.11,0,0,0,0,0,0.89,860.39,7.94,0.52,0.3,1.32,0,0,0,0,2.56,0.44,0.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,428.jpg,1
357,0,Clear Vegetable Soup,1,0,Bowl,Generic,1,31.58,1,150,1.09,0.3,1.51,3.5,0,0,0,0,0,0,427.06,46.19,0.69,0,28.96,0,0,0,0,0.02,0.06,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,429.jpg,1
358,0,Coconut Biscuits,0,0,Piece,Generic,1,92.31,1,20,0.51,5.45,1,10.05,0,0,0,0,0,16.53,135.35,13.24,0.36,0,0.16,0,0,0,0,0.97,0.14,3.74,0,0.15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,,430.jpg,1
